timestamp,open,high,low,close,volume,exchange,source
2025-06-26T00:00:00.000Z,0.02253,0.02343,0.02241,0.02258,17412.716,"binance","binance"
2025-06-27T00:00:00.000Z,0.02258,0.023,0.02236,0.02263,10401.2528,"binance","binance"
2025-06-28T00:00:00.000Z,0.02264,0.02277,0.02252,0.02271,5520.5213,"binance","binance"
2025-06-29T00:00:00.000Z,0.0227,0.02332,0.0225,0.02307,10302.7027,"binance","binance"
2025-06-30T00:00:00.000Z,0.02308,0.02344,0.02277,0.0232,14545.2142,"binance","binance"
2025-07-01T00:00:00.000Z,0.0232,0.02326,0.02265,0.02276,11480.8205,"binance","binance"
2025-07-02T00:00:00.000Z,0.02275,0.02393,0.02259,0.02362,22972.0067,"binance","binance"
2025-07-03T00:00:00.000Z,0.02362,0.02395,0.0235,0.02364,17295.6249,"binance","binance"
2025-07-04T00:00:00.000Z,0.02364,0.0237,0.02305,0.02322,12900.7334,"binance","binance"
2025-07-05T00:00:00.000Z,0.02323,0.02337,0.02305,0.02326,4574.5434,"binance","binance"
2025-07-06T00:00:00.000Z,0.02325,0.02378,0.02322,0.02354,9311.9902,"binance","binance"
2025-07-07T00:00:00.000Z,0.02354,0.02373,0.02327,0.02348,10660.7298,"binance","binance"
2025-07-08T00:00:00.000Z,0.02348,0.02409,0.02343,0.02401,11446.9773,"binance","binance"
2025-07-09T00:00:00.000Z,0.02401,0.02499,0.0239,0.02489,33174.7699,"binance","binance"
2025-07-10T00:00:00.000Z,0.02489,0.02577,0.02459,0.02544,46696.5469,"binance","binance"
2025-07-11T00:00:00.000Z,0.02544,0.02562,0.02493,0.02516,39959.7778,"binance","binance"
2025-07-12T00:00:00.000Z,0.02516,0.02525,0.02482,0.02506,14640.6211,"binance","binance"
2025-07-13T00:00:00.000Z,0.02506,0.02531,0.02481,0.02495,13369.1907,"binance","binance"
2025-07-14T00:00:00.000Z,0.02496,0.0253,0.02469,0.02516,35873.944,"binance","binance"
2025-07-15T00:00:00.000Z,0.02515,0.0267,0.02495,0.02666,51815.078,"binance","binance"
2025-07-16T00:00:00.000Z,0.02665,0.02872,0.0264,0.02843,78751.5381,"binance","binance"
2025-07-17T00:00:00.000Z,0.02842,0.02947,0.02813,0.02917,58457.3807,"binance","binance"
2025-07-18T00:00:00.000Z,0.02917,0.03081,0.02905,0.03007,70242.6738,"binance","binance"
2025-07-19T00:00:00.000Z,0.03008,0.03053,0.02981,0.03049,12993.2589,"binance","binance"
2025-07-20T00:00:00.000Z,0.03048,0.03221,0.03041,0.03203,83421.1246,"binance","binance"
2025-07-21T00:00:00.000Z,0.03203,0.0325,0.03163,0.03205,70726.2217,"binance","binance"
2025-07-22T00:00:00.000Z,0.03206,0.03223,0.03069,0.03123,60270.0093,"binance","binance"
2025-07-23T00:00:00.000Z,0.03123,0.0316,0.03004,0.03055,49536.8705,"binance","binance"
2025-07-24T00:00:00.000Z,0.03055,0.03161,0.02995,0.03132,46416.2868,"binance","binance"
2025-07-25T00:00:00.000Z,0.03133,0.03222,0.03097,0.03167,51951.1897,"binance","binance"
2025-07-26T00:00:00.000Z,0.03167,0.03213,0.03146,0.03173,18430.7304,"binance","binance"
2025-07-27T00:00:00.000Z,0.03173,0.03249,0.03166,0.03243,27883.2295,"binance","binance"
2025-07-28T00:00:00.000Z,0.03243,0.03302,0.03196,0.03216,36469.9842,"binance","binance"
2025-07-29T00:00:00.000Z,0.03217,0.03268,0.03176,0.03217,27939.5999,"binance","binance"
2025-07-30T00:00:00.000Z,0.03217,0.03241,0.03176,0.03233,25230.6487,"binance","binance"
2025-07-31T00:00:00.000Z,0.03234,0.03269,0.03186,0.03194,21315.0889,"binance","binance"
2025-08-01T00:00:00.000Z,0.03194,0.03213,0.0304,0.03079,45673.2895,"binance","binance"
2025-08-02T00:00:00.000Z,0.03079,0.03102,0.03,0.03014,24373.4224,"binance","binance"
2025-08-03T00:00:00.000Z,0.03015,0.03077,0.02997,0.03063,14714.721,"binance","binance"
2025-08-04T00:00:00.000Z,0.03062,0.03241,0.03059,0.03233,24753.0898,"binance","binance"
2025-08-05T00:00:00.000Z,0.03233,0.03234,0.03129,0.03165,35346.5045,"binance","binance"
2025-08-06T00:00:00.000Z,0.03165,0.03205,0.03138,0.03203,15588.4416,"binance","binance"
2025-08-07T00:00:00.000Z,0.03203,0.03338,0.0319,0.03328,31126.2082,"binance","binance"
2025-08-08T00:00:00.000Z,0.03328,0.03495,0.03315,0.03436,46011.0509,"binance","binance"
2025-08-09T00:00:00.000Z,0.03437,0.03705,0.03434,0.03659,53853.2561,"binance","binance"
2025-08-10T00:00:00.000Z,0.03659,0.0371,0.03516,0.03563,45502.1829,"binance","binance"
2025-08-11T00:00:00.000Z,0.03562,0.03627,0.03467,0.03559,52669.6723,"binance","binance"
2025-08-12T00:00:00.000Z,0.03558,0.03855,0.03556,0.03821,89812.1542,"binance","binance"
2025-08-13T00:00:00.000Z,0.03821,0.03925,0.03812,0.03851,73963.6349,"binance","binance"
2025-08-14T00:00:00.000Z,0.03851,0.03946,0.0377,0.03844,87161.8881,"binance","binance"
2025-08-15T00:00:00.000Z,0.03844,0.03919,0.03739,0.03784,46564.1968,"binance","binance"
2025-08-16T00:00:00.000Z,0.03783,0.0381,0.03727,0.03767,23025.6362,"binance","binance"
2025-08-17T00:00:00.000Z,0.03767,0.03866,0.03746,0.0381,29616.7381,"binance","binance"
2025-08-18T00:00:00.000Z,0.03809,0.03814,0.03679,0.03711,36599.28,"binance","binance"
2025-08-19T00:00:00.000Z,0.03711,0.03744,0.03609,0.03611,29560.6249,"binance","binance"
2025-08-20T00:00:00.000Z,0.03611,0.03824,0.03607,0.03795,31687.6009,"binance","binance"
2025-08-21T00:00:00.000Z,0.03794,0.03802,0.03749,0.03756,17184.6809,"binance","binance"
2025-08-22T00:00:00.000Z,0.03755,0.0418,0.03753,0.04132,69178.1805,"binance","binance"
2025-08-23T00:00:00.000Z,0.04131,0.04161,0.04036,0.0414,34473.406,"binance","binance"
2025-08-24T00:00:00.000Z,0.0414,0.04327,0.04117,0.04211,54532.5725,"binance","binance"
2025-08-25T00:00:00.000Z,0.04212,0.0423,0.03958,0.03975,64232.7762,"binance","binance"
2025-08-26T00:00:00.000Z,0.03975,0.04145,0.03961,0.04116,38936.9081,"binance","binance"
2025-08-27T00:00:00.000Z,0.04116,0.04163,0.04035,0.04051,45960.9923,"binance","binance"
2025-08-28T00:00:00.000Z,0.04051,0.04088,0.0396,0.04008,34007.5244,"binance","binance"
2025-08-29T00:00:00.000Z,0.04008,0.04041,0.03928,0.04024,33107.5458,"binance","binance"
2025-08-30T00:00:00.000Z,0.04023,0.04069,0.03962,0.04019,16454.7244,"binance","binance"
2025-08-31T00:00:00.000Z,0.04019,0.0415,0.04018,0.04058,18411.5758,"binance","binance"
2025-09-01T00:00:00.000Z,0.04057,0.04097,0.03918,0.03949,26655.4253,"binance","binance"
2025-09-02T00:00:00.000Z,0.03949,0.03999,0.03851,0.0389,22933.932,"binance","binance"
2025-09-03T00:00:00.000Z,0.03889,0.03998,0.0386,0.03984,34897.4333,"binance","binance"
2025-09-04T00:00:00.000Z,0.03983,0.03998,0.03881,0.03881,19753.8233,"binance","binance"
2025-09-05T00:00:00.000Z,0.03881,0.03972,0.03858,0.03893,20862.9876,"binance","binance"
2025-09-06T00:00:00.000Z,0.03892,0.03906,0.03852,0.03878,6542.3725,"binance","binance"
2025-09-07T00:00:00.000Z,0.03879,0.03892,0.0385,0.03874,5981.2873,"binance","binance"
2025-09-08T00:00:00.000Z,0.03874,0.0389,0.03822,0.03844,17040.0254,"binance","binance"
2025-09-09T00:00:00.000Z,0.03842,0.03901,0.03841,0.03865,9255.9028,"binance","binance"
2025-09-10T00:00:00.000Z,0.03864,0.03927,0.038,0.03816,18945.93,"binance","binance"
2025-09-11T00:00:00.000Z,0.03816,0.03914,0.03807,0.03862,17380.4674,"binance","binance"
2025-09-12T00:00:00.000Z,0.03861,0.04081,0.03852,0.04062,27003.5898,"binance","binance"
2025-09-13T00:00:00.000Z,0.04062,0.0411,0.03998,0.04026,16071.5232,"binance","binance"
2025-09-14T00:00:00.000Z,0.04027,0.04044,0.0397,0.03994,19675.6509,"binance","binance"
2025-09-15T00:00:00.000Z,0.03994,0.04028,0.03893,0.03922,15989.8834,"binance","binance"
2025-09-16T00:00:00.000Z,0.03922,0.03934,0.0384,0.03854,16899.0851,"binance","binance"
2025-09-17T00:00:00.000Z,0.03854,0.03949,0.03821,0.03942,25505.8338,"binance","binance"
2025-09-18T00:00:00.000Z,0.03943,0.03972,0.03895,0.03919,14081.3653,"binance","binance"
2025-09-19T00:00:00.000Z,0.03918,0.03937,0.03842,0.03864,9011.37,"binance","binance"
2025-09-20T00:00:00.000Z,0.03864,0.03884,0.03851,0.03872,4130.8889,"binance","binance"
2025-09-21T00:00:00.000Z,0.03872,0.03893,0.03851,0.03858,4986.586,"binance","binance"
2025-09-22T00:00:00.000Z,0.03857,0.03863,0.0363,0.03727,48935.6574,"binance","binance"
2025-09-23T00:00:00.000Z,0.03728,0.03739,0.03691,0.03718,14171.6808,"binance","binance"
2025-09-24T00:00:00.000Z,0.03718,0.03733,0.03696,0.03712,1986.7098,"binance","binance"
